path,class,kind,pdfPage,title,status,destination,indexable,sitemap,search,navigation,claims,note
/permissions/organisation-admin-controls,LIVE,page,158,Organisation Admin Controls,200,,true,true,true,false,,
/permissions/per-client-ai-keys,LIVE,page,164,Per-Client AI Keys,200,,true,true,true,false,,
/permissions/per-client-authentication,LIVE,page,165,Per-Client Authentication,200,,true,true,true,false,,
/permissions/per-client-storage,LIVE,page,163,Per-Client Storage,200,,true,true,true,false,,
/permissions/permission-auditing,LIVE,page,170,Permission Auditing,200,,true,true,true,false,,
/permissions/permission-hierarchies,LIVE,page,178,Permission Hierarchies,200,,true,true,true,false,,
/permissions/role-based-access-control,SAFE-LIVE,page,153,Role-Based Access Control,200,,true,true,true,false,rbac-roles,Published with verified context only.
/permissions/secure-asset-sharing,LIVE,page,172,Secure Asset Sharing,200,,true,true,true,false,,
/permissions/secure-creative-collaboration,LIVE,page,180,Secure Creative Collaboration,200,,true,true,true,false,,
/permissions/team-access-management,LIVE,page,175,Team Access Management,200,,true,true,true,false,,
/permissions/white-label-asset-management,LIVE,page,166,White-Label Asset Management,200,,true,true,true,false,,
/platform,LIVE,page,2,The Operating System for Creative Libraries,200,,true,true,true,true,,
/platform/ai-aware-asset-management,LIVE,page,9,AI-Aware Asset Management,200,,true,true,true,false,,
/platform/ai-powered-digital-asset-management,SAFE-LIVE,page,3,AI-Powered Digital Asset Management,200,,true,true,true,false,scene-detection face-grouping,Published with verified context only.
/platform/centralised-creative-asset-library,LIVE,page,6,Centralised Creative Asset Library,200,,true,true,true,true,,
/platform/creative-asset-organisation,LIVE,page,8,Creative Asset Organisation,200,,true,true,true,true,,
/platform/creative-library-management,LIVE,page,4,Creative Library Management,200,,true,true,true,false,,
/platform/intelligent-media-library,SAFE-LIVE,page,5,Intelligent Media Library,200,,true,true,true,false,scene-detection,Published with verified context only.
/platform/modern-digital-asset-management,LIVE,page,7,Modern Digital Asset Management,200,,true,true,true,false,,
/platform/one-source-of-truth-for-creative-teams,LIVE,page,10,One Source of Truth for Creative Teams,200,,true,true,true,true,,
/pricing,SAFE-LIVE,page,341,GetSibu Pricing,200,,true,true,true,true,pricing-tiers,Published with verified context only.
/pricing/business-plan,HELD,held-page,344,Business Plan,307,/pricing/creative-team-pricing,false,false,false,false,sso-scim pricing-tiers business-plan-contents,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/pricing/creative-team-pricing,LIVE,page,345,Creative Team Pricing,200,,true,true,true,false,,
/pricing/dam-pricing-for-agencies,LIVE,page,346,DAM Pricing for Agencies,200,,true,true,true,false,,
/pricing/enterprise-asset-management-cost,LIVE,page,347,Enterprise Asset Management Cost,200,,true,true,true,false,,
/pricing/free-plan,HELD,held-page,342,Free Plan,307,/pricing/creative-team-pricing,false,false,false,false,pricing-tiers free-plan-limits,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/pricing/pro-plan,HELD,held-page,343,Pro Plan,307,/pricing/creative-team-pricing,false,false,false,false,storage-sources pricing-tiers pro-plan-contents,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/resources,LIVE,hub,,Resources,200,,true,true,true,true,,
/resources/future-of-ai-powered-creative-libraries,LIVE,page,380,Future of AI-Powered Creative Libraries,200,,true,true,true,false,,
/resources/future-of-creative-collaboration,LIVE,page,379,Future of Creative Collaboration,200,,true,true,true,false,,
/resources/future-of-digital-asset-management,LIVE,page,378,Future of Digital Asset Management,200,,true,true,true,false,,
/resources/how-ai-changes-dam,LIVE,page,377,How AI Changes DAM,200,,true,true,true,false,,
/resources/what-is-a-creative-library,LIVE,page,373,What Is a Creative Library?,200,,true,true,true,false,,
/resources/what-is-a-dam-migration,LIVE,page,376,What Is a DAM Migration?,200,,true,true,true,false,,
/resources/what-is-ai-asset-management,LIVE,page,362,What Is AI Asset Management?,200,,true,true,true,true,,
/resources/what-is-ai-tagging,LIVE,page,364,What Is AI Tagging?,200,,true,true,true,false,,
/resources/what-is-asset-metadata,LIVE,page,374,What Is Asset Metadata?,200,,true,true,true,false,,
/resources/what-is-asset-taxonomy,LIVE,page,375,What Is Asset Taxonomy?,200,,true,true,true,false,,
/resources/what-is-asset-versioning,LIVE,page,369,What Is Asset Versioning?,200,,true,true,true,false,,
/resources/what-is-creative-approval,LIVE,page,370,What Is Creative Approval?,200,,true,true,true,false,,
/resources/what-is-creative-governance,LIVE,page,371,What Is Creative Governance?,200,,true,true,true,false,,
/resources/what-is-digital-asset-management,LIVE,page,361,What Is Digital Asset Management?,200,,true,true,true,true,,
/resources/what-is-duplicate-detection,LIVE,page,368,What Is Duplicate Detection?,200,,true,true,true,false,,
/resources/what-is-face-grouping,HELD,held-page,367,What Is Face Grouping?,307,/resources/what-is-ai-asset-management,false,false,false,false,face-grouping,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/resources/what-is-multi-tenant-dam,LIVE,page,372,What Is Multi-Tenant DAM?,200,,true,true,true,false,,
/resources/what-is-ocr-in-dam,LIVE,page,366,What Is OCR in DAM?,200,,true,true,true,false,,
/resources/what-is-scene-detection,HELD,held-page,365,What Is Scene Detection?,307,/resources/what-is-ai-asset-management,false,false,false,false,scene-detection,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/resources/what-is-semantic-search,LIVE,page,363,What Is Semantic Search?,200,,true,true,true,true,,
/security,LIVE,page,321,GetSibu Security,200,,true,true,true,true,,
/security/aes-256-encryption,HELD,held-page,322,AES-256 Encryption,307,/security,false,false,false,false,aes-256,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/audit-logs,LIVE,page,326,Audit Logs,200,,true,true,true,false,,
/security/backup-redundancy,HELD,held-page,331,Backup Redundancy,307,/security,false,false,false,false,backups-pitr,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/creative-data-governance,LIVE,page,339,Creative Data Governance,200,,true,true,true,false,,
/security/cross-region-replication,HELD,held-page,333,Cross-Region Replication,307,/security,false,false,false,false,cross-region-replication,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/data-processing-agreement,HELD,held-page,329,Data Processing Agreement,307,/security,false,false,false,false,dpa,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/default-deny-security,LIVE,page,337,Default-Deny Security,200,,true,true,true,true,,
/security/enterprise-asset-security,LIVE,page,338,Enterprise Asset Security,200,,true,true,true,false,,
/security/gdpr-support,HELD,held-page,328,GDPR Support,307,/security,false,false,false,false,gdpr,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/immutable-audit-history,HELD,held-page,327,Immutable Audit History,307,/features/asset-audit-trail,false,false,false,false,immutable-audit,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/mfa,LIVE,page,336,MFA,200,,true,true,true,false,,
/security/point-in-time-restore,HELD,held-page,332,Point-in-Time Restore,307,/security,false,false,false,false,backups-pitr,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/rbac-security,LIVE,page,325,RBAC Security,200,,true,true,true,false,,
/security/scim,HELD,held-page,335,SCIM,307,/security,false,false,false,false,sso-scim,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/secret-encryption,LIVE,page,323,Secret Encryption,200,,true,true,true,true,,
/security/secure-digital-asset-management,LIVE,page,340,Secure Digital Asset Management,200,,true,true,true,false,,
/security/soc-2-readiness,HELD,held-page,330,SOC 2 Readiness,307,/security,false,false,false,false,soc2,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/sso,HELD,held-page,334,SSO,307,/security,false,false,false,false,sso-scim,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/security/tenant-isolation,LIVE,page,324,Tenant Isolation,200,,true,true,true,true,,
/site-search,SAFE-LIVE,utility,,Search results,200,,false,false,false,false,,Search results page; noindex and disallowed in robots.txt.
/sitemap,LIVE,utility,,Sitemap,200,,true,true,false,true,,"Directory of every live route (titles and links only), built from the inventory."
/storage,LIVE,hub,,Storage & Ingestion,200,,true,true,true,true,,
/storage/10-gb-file-uploads,HELD,held-page,140,10 GB File Uploads,307,/storage/media-upload-management,false,false,false,false,upload-10gb,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/storage/ai-processing-queue,LIVE,page,144,AI Processing Queue,200,,true,true,true,false,,
/storage/asset-processing,LIVE,page,143,Asset Processing,200,,true,true,true,false,,
/storage/asset-thumbnail-generation,LIVE,page,146,Asset Thumbnail Generation,200,,true,true,true,false,,
/storage/automated-asset-ingestion,LIVE,page,121,Automated Asset Ingestion,200,,true,true,true,true,,
/storage/automated-media-import,LIVE,page,129,Automated Media Import,200,,true,true,true,false,,
/storage/aws-s3,HELD,held-page,125,AWS S3 Integration,307,/storage/centralised-media-storage,false,false,false,false,storage-sources,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/storage/bulk-asset-import,LIVE,page,130,Bulk Asset Import,200,,true,true,true,false,,
/storage/centralised-media-storage,LIVE,page,150,Centralised Media Storage,200,,true,true,true,false,,
/storage/chunked-uploads,LIVE,page,138,Chunked Uploads,200,,true,true,true,false,,
/storage/creative-migration,LIVE,page,134,Creative Migration,200,,true,true,true,false,,
/storage/creative-storage-management,LIVE,page,148,Creative Storage Management,200,,true,true,true,false,,
/storage/digital-asset-import,LIVE,page,135,Digital Asset Import,200,,true,true,true,false,,
/storage/drag-and-drop-upload,LIVE,page,127,Drag and Drop Upload,200,,true,true,true,false,,
/storage/dropbox,HELD,held-page,123,Dropbox Integration,307,/storage/centralised-media-storage,false,false,false,false,storage-sources,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/storage/folder-mapping,LIVE,page,133,Folder Mapping,200,,true,true,true,false,,
/storage/google-drive,HELD,held-page,122,Google Drive Integration,307,/storage/centralised-media-storage,false,false,false,false,storage-sources,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/storage/high-volume-media-uploads,LIVE,page,139,High-Volume Media Uploads,200,,true,true,true,false,,
/storage/large-library-migration,LIVE,page,131,Large Library Migration,200,,true,true,true,false,,
/storage/local-nas,HELD,held-page,126,Local NAS Integration,307,/storage/centralised-media-storage,false,false,false,false,storage-sources,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/storage/media-processing-status,LIVE,page,145,Media Processing Status,200,,true,true,true,false,,
/storage/media-upload-management,LIVE,page,136,Media Upload Management,200,,true,true,true,false,,
/storage/metadata-preservation,LIVE,page,132,Metadata Preservation,200,,true,true,true,false,,
/storage/onedrive,HELD,held-page,124,OneDrive Integration,307,/storage/centralised-media-storage,false,false,false,false,storage-sources,Title states an unconfirmed claim; republished when the claim is confirmed in claims.ts.
/storage/parallel-uploads,LIVE,page,142,Parallel Uploads,200,,true,true,true,false,,
/storage/resumable-uploads,LIVE,page,137,Resumable Uploads,200,,true,true,true,true,,
/storage/storage-growth-analytics,LIVE,page,149,Storage Growth Analytics,200,,true,true,true,false,,
/storage/streaming-media-preview,LIVE,page,147,Streaming Media Preview,200,,true,true,true,true,,
/storage/upload-progress,LIVE,page,141,Upload Progress,200,,true,true,true,false,,
/storage/watch-folder-ingestion,LIVE,page,128,Watch Folder Ingestion,200,,true,true,true,true,,
/use-cases,LIVE,hub,,Use Cases,200,,true,true,true,true,,
/use-cases/advertising-agencies,LIVE,page,219,GetSibu for Advertising Agencies,200,,true,true,true,true,,
/use-cases/brand-consultancies,LIVE,page,221,GetSibu for Brand Consultancies,200,,true,true,true,true,,
/use-cases/brand-teams,LIVE,page,214,GetSibu for Brand Teams,200,,true,true,true,true,,
/use-cases/content-creators,LIVE,page,227,GetSibu for Content Creators,200,,true,true,true,false,,
/use-cases/corporate-communications,LIVE,page,240,GetSibu for Corporate Communications,200,,true,true,true,true,,
/use-cases/creative-agencies,LIVE,page,215,GetSibu for Creative Agencies,200,,true,true,true,true,,
/use-cases/creative-studios,LIVE,page,220,GetSibu for Creative Studios,200,,true,true,true,true,,
/use-cases/documentary-teams,SAFE-LIVE,page,217,GetSibu for Documentary Teams,200,,true,true,true,false,scene-detection,Published with verified context only.
/use-cases/e-commerce-brands,LIVE,page,230,GetSibu for E-Commerce Brands,200,,true,true,true,true,,
/use-cases/education-teams,LIVE,page,237,GetSibu for Education Teams,200,,true,true,true,true,,
/use-cases/enterprise-marketing,LIVE,page,223,GetSibu for Enterprise Marketing,200,,true,true,true,true,,
/use-cases/event-companies,LIVE,page,236,GetSibu for Event Companies,200,,true,true,true,false,,
/use-cases/film-production,LIVE,page,218,GetSibu for Film Production,200,,true,true,true,true,,
/use-cases/freelancers,LIVE,page,226,GetSibu for Freelancers,200,,true,true,true,false,,
/use-cases/global-brands,LIVE,page,224,GetSibu for Global Brands,200,,true,true,true,false,,
/use-cases/in-house-creative-teams,LIVE,page,222,GetSibu for In-House Creative Teams,200,,true,true,true,false,,
/use-cases/internal-communications,LIVE,page,239,GetSibu for Internal Communications,200,,true,true,true,false,,
/use-cases/marketing-teams,LIVE,page,213,GetSibu for Marketing Teams,200,,true,true,true,true,,
/use-cases/media-companies,LIVE,page,232,GetSibu for Media Companies,200,,true,true,true,true,,
/use-cases/multi-market-teams,LIVE,page,225,GetSibu for Multi-Market Teams,200,,true,true,true,false,,
/use-cases/newsrooms,LIVE,page,233,GetSibu for Newsrooms,200,,true,true,true,false,,
/use-cases/nonprofits,LIVE,page,238,GetSibu for Nonprofits,200,,true,true,true,true,,
/use-cases/photography-teams,LIVE,page,228,GetSibu for Photography Teams,200,,true,true,true,false,,
/use-cases/post-production-teams,SAFE-LIVE,page,216,GetSibu for Post-Production Teams,200,,true,true,true,false,scene-detection,Published with verified context only.
/use-cases/pr-teams,LIVE,page,235,GetSibu for PR Teams,200,,true,true,true,false,,
/use-cases/production-studios,LIVE,page,211,GetSibu for Production Studios,200,,true,true,true,true,,
/use-cases/retail-brands,LIVE,page,231,GetSibu for Retail Brands,200,,true,true,true,false,,
/use-cases/social-media-teams,LIVE,page,234,GetSibu for Social Media Teams,200,,true,true,true,false,,
/use-cases/video-agencies,LIVE,page,229,GetSibu for Video Agencies,200,,true,true,true,true,,
/use-cases/video-teams,SAFE-LIVE,page,212,GetSibu for Video Teams,200,,true,true,true,false,scene-detection,Published with verified context only.
